,Date,Interest Rate,Inflation Rate,Close SP500,CPIAUCSL,Close Russell,Close Oil,Close Gold
8926,1996-03-13,,,16.224968112801992,,323.459991,19.58,396.95
8927,1996-03-14,,,16.2753841660377,,325.079987,19.4,395.7
8928,1996-03-15,,,16.295186982344788,,325.079987,19.3,396.2
8929,1996-03-18,,,16.551469247292868,,328.670013,20.5,395.6
8930,1996-03-19,,,16.5225574089493,,328.929993,20.35,395.35
8931,1996-03-20,,,16.517258624816137,,328.339996,20.38,395.95
8932,1996-03-21,,,16.511882257763485,,328.869995,20.35,398.0
8933,1996-03-22,,,16.552606578682,,329.480011,21.15,398.35
8934,1996-03-25,,,16.544583486146916,,327.720001,21.3,398.85
8935,1996-03-26,,,16.60245171953645,,327.709991,21.68,400.2
8936,1996-03-27,,,16.520873808322747,,328.48999,21.33,400.15
8937,1996-03-28,,,16.497102907891414,,328.820007,20.25,396.5
8938,1996-03-29,,,16.458800661955976,,330.769989,20.33,395.45
8939,1996-04-01,5.22,2.7,16.53531431207718,156.1,332.440002,20.8,394.95
8940,1996-04-02,,,16.561853941746506,,333.230011,21.18,393.95
8941,1996-04-03,,,16.58587641373668,,334.070007,20.93,394.15
8942,1996-04-04,,,16.589294867375035,,334.790009,20.85,394.75
8943,1996-04-05,,,,,,,394.75
8944,1996-04-08,,,16.300217399578305,,330.709991,,397.85
8945,1996-04-09,,,16.304751264468237,,332.429993,21.43,394.5
8946,1996-04-10,,,16.125624032943232,,331.029999,22.63,395.25
8947,1996-04-11,,,16.039237233670725,,329.470001,23.9,395.45
8948,1996-04-12,,,16.201849810402415,,331.179993,22.73,394.55
8949,1996-04-15,,,16.296424368767152,,333.519989,22.68,393.35
8950,1996-04-16,,,16.35670846558597,,335.570007,21.2,391.45
8951,1996-04-17,,,16.28080947398487,,334.850006,19.88,391.15
8952,1996-04-18,,,16.365553355470276,,337.459991,19.33,390.45
8953,1996-04-19,,,16.397985045279075,,338.51001,19.53,390.6
8954,1996-04-22,,,16.500888182808332,,340.98999,19.38,391.65
8955,1996-04-23,,,16.55881849712259,,343.519989,20.88,391.3
8956,1996-04-24,,,16.561670227821583,,344.640015,20.73,390.75
8957,1996-04-25,,,16.61467693203016,,346.23999,20.35,393.35
8958,1996-04-26,,,16.62431517056824,,347.829987,20.05,390.4
8959,1996-04-29,,,16.63374900667495,,348.220001,20.05,390.55
8960,1996-04-30,,,16.66289757192135,,348.279999,19.5,391.65
8961,1996-05-01,5.24,2.7,16.707728476933898,156.4,350.279999,18.95,393.05
8962,1996-05-02,,,16.45515717130902,,345.940002,19.45,394.05
8963,1996-05-03,,,16.413256997915852,,346.850006,19.38,392.45
8964,1996-05-06,,,16.405924851869703,,346.869995,,394.05
8965,1996-05-07,,,16.344563495510133,,345.660004,20.08,394.05
8966,1996-05-08,,,16.46391798693473,,345.190002,19.85,393.05
8967,1996-05-09,,,16.48518594249395,,347.630005,19.35,392.85
8968,1996-05-10,,,16.62728520829207,,351.149994,19.23,390.65
8969,1996-05-13,,,16.826259155935684,,354.5,19.48,391.45
8970,1996-05-14,,,16.900501373983253,,357.459991,19.63,391.85
8971,1996-05-15,,,16.89815877809836,,358.109985,19.5,392.7
8972,1996-05-16,,,16.916124436215373,,358.76001,18.63,392.7
8973,1996-05-17,,,16.980345793026885,,360.630005,18.05,392.55
8974,1996-05-20,,,17.05250584476503,,363.070007,18.63,390.85
8975,1996-05-21,,,17.042070622039827,,363.040009,18.7,391.45
8976,1996-05-22,,,17.136034825775226,,364.609985,19.4,391.75
8977,1996-05-23,,,17.091056148112294,,364.390015,19.53,391.55
8978,1996-05-24,,,17.13751389331831,,364.589996,19.73,390.9
8979,1996-05-27,,,,,,,391.15
8980,1996-05-28,,,16.98426026234012,,361.570007,19.53,391.5
8981,1996-05-29,,,16.889965510992393,,359.109985,18.95,391.25
8982,1996-05-30,,,16.989146631839834,,360.339996,18.1,391.05
8983,1996-05-31,,,16.962791782264024,,361.850006,18.1,391.0
8984,1996-06-01,5.27,2.7,,156.7,,,
8985,1996-06-03,,,16.93609914861643,,361.440002,18.25,390.55
8986,1996-06-04,,,17.07239672958044,,362.660004,18.5,388.25
8987,1996-06-05,,,17.197802483786347,,363.589996,18.2,386.45
8988,1996-06-06,,,17.102517654425256,,361.190002,18.18,386.15
8989,1996-06-07,,,17.032519927977994,,358.839996,18.4,385.3
8990,1996-06-10,,,17.022891009594225,,359.73999,18.48,386.05
8991,1996-06-11,,,17.00598708903239,,359.410004,18.28,384.55
8992,1996-06-12,,,16.9862975566381,,359.649994,18.23,384.6
8993,1996-06-13,,,16.953086651885396,,357.399994,17.98,384.6
8994,1996-06-14,,,16.882182394219623,,355.079987,17.83,384.9
8995,1996-06-17,,,16.839365537230897,,353.929993,18.7,384.95
8996,1996-06-18,,,16.784900933332075,,349.049988,18.8,385.6
8997,1996-06-19,,,16.802088928100456,,347.200012,18.4,384.5
8998,1996-06-20,,,16.713572227286676,,344.160004,18.43,384.5
8999,1996-06-21,,,16.82130985089711,,345.209991,18.45,385.05
9000,1996-06-24,,,16.87618500196508,,346.820007,18.38,385.05
9001,1996-06-25,,,16.885271370044304,,344.440002,18.38,384.15
9002,1996-06-26,,,16.76737862659825,,339.809998,18.6,383.25
9003,1996-06-27,,,16.858064199404584,,341.950012,19.38,382.15
9004,1996-06-28,,,16.981462746711237,,346.609985,19.28,380.45
9005,1996-07-01,5.4,2.7,17.082181114856674,157.0,347.720001,19.77,381.45
9006,1996-07-02,,,17.039380257854923,,346.940002,19.43,382.25
9007,1996-07-03,,,16.98781577845493,,344.799988,19.13,381.7
9008,1996-07-04,,,,,,19.77,381.15
9009,1996-07-05,,,16.669233821986737,,339.779999,19.99,381.75
9010,1996-07-08,,,16.52358859148513,,336.679993,19.62,381.3
9011,1996-07-09,,,16.603659274840517,,336.440002,19.63,382.6
9012,1996-07-10,,,16.53918006781583,,332.709991,19.8,382.6
9013,1996-07-11,,,16.317433491154702,,324.579987,20.01,383.8
9014,1996-07-12,,,16.307716272258542,,323.690002,19.93,383.45
9015,1996-07-15,,,15.955933963261026,,314.720001,20.2,384.55
9016,1996-07-16,,,15.847626242733595,,310.119995,20.3,383.5
9017,1996-07-17,,,15.992440235264647,,318.190002,19.75,383.55
9018,1996-07-18,,,16.244886586318806,,322.920013,19.95,383.85
9019,1996-07-19,,,16.137212973742308,,321.540009,19.45,384.5
9020,1996-07-22,,,15.994773188994937,,317.649994,19.23,384.85
9021,1996-07-23,,,15.806905711181697,,311.720001,19.5,384.6
9022,1996-07-24,,,15.769312284126453,,307.769989,19.36,385.45
9023,1996-07-25,,,15.851853149548125,,311.579987,19.5,385.2
9024,1996-07-26,,,15.979329061046053,,314.570007,18.92,385.25
9025,1996-07-29,,,15.893068171424579,,313.119995,18.99,384.6
9026,1996-07-30,,,15.944099417510383,,313.540009,18.9,384.6
9027,1996-07-31,,,16.043235254686184,,316.0,19.0,387.05
9028,1996-08-01,5.22,2.6,16.294972606109386,157.2,319.420013,18.84,386.3
9029,1996-08-02,,,16.57746376469142,,324.410004,19.63,387.35
9030,1996-08-05,,,16.51209426944769,,324.73999,19.65,389.0
9031,1996-08-06,,,16.562544430659116,,325.299988,19.45,388.55
9032,1996-08-07,,,16.636712295722358,,327.549988,19.48,388.15
9033,1996-08-08,,,16.630121081360155,,327.350006,20.03,388.55
9034,1996-08-09,,,16.600514528877987,,327.440002,20.05,387.65
9035,1996-08-12,,,16.67066803374151,,327.369995,20.65,387.65
9036,1996-08-13,,,16.574863015308598,,325.630005,21.03,387.85
9037,1996-08-14,,,16.61285317916706,,326.720001,20.9,386.65
9038,1996-08-15,,,16.633771386421934,,327.679993,20.88,386.6
9039,1996-08-16,,,16.696712550766104,,328.910004,21.3,386.45
9040,1996-08-19,,,16.726721485157178,,329.339996,21.58,387.2
9041,1996-08-20,,,16.723595177931593,,329.200012,21.35,387.7
9042,1996-08-21,,,16.715958158662424,,328.940002,20.8,386.85
9043,1996-08-22,,,16.81806677194383,,331.410004,21.25,387.5
9044,1996-08-23,,,16.744478334590227,,331.769989,20.78,388.45
9045,1996-08-26,,,16.70440951346337,,331.519989,,389.45
9046,1996-08-27,,,16.756358358944187,,333.75,20.45,388.95
9047,1996-08-28,,,16.752936239489884,,335.609985,20.68,388.15
9048,1996-08-29,,,16.593557006573374,,334.51001,21.0,387.8
9049,1996-08-30,,,16.45416802809208,,333.880005,20.98,386.75
9050,1996-09-01,5.3,2.7,,157.7,,,
9051,1996-09-02,,,,,,22.23,386.9
9052,1996-09-03,,,16.464510986569657,,333.380005,21.9,386.5
9053,1996-09-04,,,16.486350962892175,,334.559998,22.2,385.75
9054,1996-09-05,,,16.369782738611573,,331.589996,22.15,385.75
9055,1996-09-06,,,16.52928707716232,,334.100006,22.43,385.25
9056,1996-09-09,,,16.71115004428061,,335.630005,22.25,383.6
9057,1996-09-10,,,16.7017292288969,,336.279999,22.68,383.2
9058,1996-09-11,,,16.779413063574253,,336.700012,23.3,382.85
9059,1996-09-12,,,16.86660551841524,,338.140015,23.35,382.65
9060,1996-09-13,,,17.070532814829456,,340.790009,23.83,382.6
9061,1996-09-16,,,17.138676179178013,,342.290009,22.6,383.35
9062,1996-09-17,,,17.115531149231888,,342.25,21.7,382.95
9063,1996-09-18,,,17.035539350442917,,341.579987,22.38,383.35
9064,1996-09-19,,,17.06224282022825,,341.329987,22.08,382.75
9065,1996-09-20,,,17.138603772431658,,342.820007,21.78,381.25
9066,1996-09-23,,,17.12787700719141,,341.589996,22.15,381.55
9067,1996-09-24,,,17.15399735871278,,342.660004,22.78,382.85
9068,1996-09-25,,,17.20301561268589,,343.720001,23.05,382.6
9069,1996-09-26,,,17.239986573475637,,345.0,23.35,381.35
9070,1996-09-27,,,17.28806344824077,,345.519989,22.9,380.55
9071,1996-09-30,,,17.313004089295394,,346.390015,24.15,378.55
9072,1996-10-01,5.24,2.6,17.324772568714298,158.2,345.329987,23.18,378.75
9073,1996-10-02,,,17.447051806340017,,348.190002,23.13,379.8
9074,1996-10-03,,,17.420557077755987,,347.23999,23.63,380.15
9075,1996-10-04,,,17.63176747331325,,349.299988,23.88,380.5
9076,1996-10-07,,,17.650915318015443,,348.829987,24.28,380.65
9077,1996-10-08,,,17.562412815757945,,347.359985,24.55,381.4
9078,1996-10-09,,,17.50441300667398,,346.100006,24.58,381.35
9079,1996-10-10,,,17.44447629646504,,346.640015,23.63,382.05
9080,1996-10-11,,,17.568155026022062,,347.890015,23.85,381.25
9081,1996-10-14,,,17.63613017618397,,349.0,24.75,381.75
9082,1996-10-15,,,17.5928741728215,,349.01001,24.58,381.25
9083,1996-10-16,,,17.61122779362493,,348.359985,24.5,381.15
9084,1996-10-17,,,17.69852500606352,,348.200012,24.83,380.6
9085,1996-10-18,,,17.783504354337207,,347.850006,25.18,380.35
9086,1996-10-21,,,17.77489110912326,,346.100006,25.08,381.9
9087,1996-10-22,,,17.671758223383957,,342.820007,25.4,384.0
9088,1996-10-23,,,17.701992931651965,,342.929993,24.6,383.85
9089,1996-10-24,,,17.644110446324266,,343.079987,24.28,383.15
9090,1996-10-25,,,17.62296314459129,,342.970001,24.13,382.85
9091,1996-10-28,,,17.53376291204197,,340.100006,24.45,383.25
9092,1996-10-29,,,17.637936444723202,,338.049988,23.3,380.6
9093,1996-10-30,,,17.64277324064552,,338.179993,23.15,380.5
9094,1996-10-31,,,17.736838858556947,,340.570007,22.8,377.95
9095,1996-11-01,5.31,2.6,17.713093229746327,158.7,339.76001,22.3,378.25
9096,1996-11-04,,,17.781710152260818,,339.910004,22.1,378.7
9097,1996-11-05,,,17.94533197913036,,339.859985,21.85,378.75
9098,1996-11-06,,,18.178185085206046,,342.440002,21.85,377.95
9099,1996-11-07,,,18.24108784830292,,344.290009,21.75,379.1
9100,1996-11-08,,,18.35157925042595,,344.559998,22.4,379.45
9101,1996-11-11,,,18.374613824730762,,345.700012,22.7,381.5
9102,1996-11-12,,,18.368118341375567,,346.130005,22.38,382.8
9103,1996-11-13,,,18.422950125576435,,346.109985,22.88,383.15
9104,1996-11-14,,,18.505597911845847,,347.26001,23.18,381.4
9105,1996-11-15,,,18.510102144401237,,346.519989,23.28,380.3
9106,1996-11-18,,,18.509397533227087,,345.940002,22.75,379.05
9107,1996-11-19,,,18.570420495670618,,346.950012,23.13,378.15
9108,1996-11-20,,,18.618786356423662,,347.529999,23.4,378.35
9109,1996-11-21,,,18.557147174383974,,347.179993,22.9,376.7
9110,1996-11-22,,,18.64998524754135,,349.920013,23.86,376.35
9111,1996-11-25,,,18.830497621050345,,352.290009,23.22,374.5
9112,1996-11-26,,,18.788392590870053,,351.380005,22.78,375.05
9113,1996-11-27,,,18.77327626973555,,352.670013,23.07,373.45
9114,1996-11-28,,,,,,23.0,372.5
9115,1996-11-29,,,18.7957022865817,,354.109985,23.17,371.4
9116,1996-12-01,5.29,2.6,,159.1,,,
9117,1996-12-02,,,18.781003168822274,,355.339996,23.5,368.45
9118,1996-12-03,,,18.630024403733223,,357.829987,24.12,368.65
9119,1996-12-04,,,18.576105284560413,,358.100006,24.21,370.95
9120,1996-12-05,,,18.558036095412795,,359.049988,24.49,370.9
9121,1996-12-06,,,18.440695879751765,,355.5,24.56,368.95
9122,1996-12-09,,,18.633259129290373,,360.48999,24.18,368.1
9123,1996-12-10,,,18.615935088526047,,361.299988,23.74,368.6
9124,1996-12-11,,,18.426759667953107,,357.700012,22.95,369.05
9125,1996-12-12,,,18.251346425717397,,356.380005,22.65,369.15
9126,1996-12-13,,,18.183027661631723,,354.179993,22.83,368.7
9127,1996-12-16,,,18.06684803534064,,350.480011,23.98,368.1
9128,1996-12-17,,,18.068301220102317,,350.130005,24.05,368.55
9129,1996-12-18,,,18.214855938930206,,353.079987,23.69,369.35
9130,1996-12-19,,,18.505175619722937,,356.100006,24.18,369.05
9131,1996-12-20,,,18.613224317738492,,356.709991,23.96,368.75
9132,1996-12-23,,,18.565538823229712,,355.420013,23.51,368.85
9133,1996-12-24,,,18.635645524745094,,355.869995,23.66,368.85
9134,1996-12-25,,,,,,,368.9
9135,1996-12-26,,,18.71864686445948,,357.720001,,369.25
9136,1996-12-27,,,18.74064144323457,,359.170013,23.55,369.45
9137,1996-12-30,,,18.75729950769283,,359.98999,23.95,369.45
9138,1996-12-31,,,18.61597244839518,,362.609985,23.9,368.05
9139,1997-01-01,5.25,2.5,,159.4,,,
9140,1997-01-02,,,18.421379246705055,,358.959991,24.45,365.4
9141,1997-01-03,,,18.651587558090217,,361.850006,24.19,361.05
9142,1997-01-06,,,18.664799146436202,,362.309998,24.76,357.85
9143,1997-01-07,,,18.778589268502014,,364.160004,24.76,358.85
9144,1997-01-08,,,18.725271587137062,,364.170013,24.78,355.9
9145,1997-01-09,,,18.900914242561413,,365.589996,24.83,357.75
9146,1997-01-10,,,18.91780684921164,,366.089996,24.22,359.05
9147,1997-01-13,,,18.944118095772726,,365.850006,23.41,358.5
9148,1997-01-14,,,19.14781039966118,,367.519989,,354.0
9149,1997-01-15,,,19.072005132166375,,367.190002,23.31,352.5
9150,1997-01-16,,,19.121735633353836,,366.920013,23.31,354.55
9151,1997-01-17,,,19.279376676631212,,367.880005,22.87,355.55
9152,1997-01-20,,,19.331528730699265,,369.350006,22.86,353.55
9153,1997-01-21,,,19.391357249161523,,370.320007,22.98,352.95
9154,1997-01-22,,,19.490311998332142,,370.649994,22.93,350.75
9155,1997-01-23,,,19.32754942718249,,370.459991,22.93,351.95
9156,1997-01-24,,,19.196265900563215,,368.140015,22.8,352.35
9157,1997-01-27,,,19.052008059845196,,365.519989,22.56,356.25
9158,1997-01-28,,,19.047729254225796,,366.470001,22.62,353.25
9159,1997-01-29,,,19.16157442095262,,366.25,23.01,351.25
9160,1997-01-30,,,19.395787155976134,,368.290009,23.43,345.65
9161,1997-01-31,,,19.508007948547483,,369.450012,23.28,344.35
9162,1997-02-01,5.19,2.5,,159.7,,,
9163,1997-02-03,,,19.527583203316556,,369.529999,22.91,346.65
9164,1997-02-04,,,19.55724046129126,,368.320007,22.65,344.35
9165,1997-02-05,,,19.342193345221045,,365.48999,22.69,344.35
9166,1997-02-06,,,19.397128976945734,,365.480011,21.86,343.05
9167,1997-02-07,,,19.608985985655536,,366.75,,341.75
9168,1997-02-10,,,19.533345150767147,,364.149994,20.73,341.4
9169,1997-02-11,,,19.537051566385994,,362.75,21.25,339.85
9170,1997-02-12,,,19.79294295398501,,365.399994,21.15,342.9
9171,1997-02-13,,,20.00300128117706,,368.179993,20.47,341.0
9172,1997-02-14,,,19.988582302159323,,369.130005,20.56,344.75
9173,1997-02-17,,,,,,20.48,344.25
9174,1997-02-18,,,20.073218091936976,,370.049988,20.56,345.85
9175,1997-02-19,,,20.012908536053285,,370.170013,20.98,345.25
9176,1997-02-20,,,19.795083163428735,,367.559998,20.57,350.5
9177,1997-02-21,,,19.78391742532296,,366.369995,20.13,352.25
9178,1997-02-24,,,19.918174915587922,,366.450012,19.87,353.25
9179,1997-02-25,,,19.940639633591925,,366.790009,20.08,354.25
9180,1997-02-26,,,19.795758687718816,,363.850006,19.82,354.25
9181,1997-02-27,,,19.59408376638874,,361.149994,19.96,359.15
9182,1997-02-28,,,19.519969415684525,,360.049988,19.44,363.25
9183,1997-03-01,5.39,2.5,,159.8,,,
9184,1997-03-03,,,19.57651547915054,,360.48999,19.1,361.9
9185,1997-03-04,,,19.5494285150399,,361.910004,19.4,358.95
9186,1997-03-05,,,19.743642137315838,,363.929993,19.38,352.95
9187,1997-03-06,,,19.714842222534635,,363.799988,19.55,352.15
9188,1997-03-07,,,19.902743245930438,,365.459991,,348.75
9189,1997-03-10,,,20.043055355878764,,367.089996,19.21,351.85
9190,1997-03-11,,,20.020450120619543,,367.869995,18.57,353.55
9191,1997-03-12,,,19.920990011911712,,364.399994,18.98,352.1
9192,1997-03-13,,,19.588253167825737,,360.059998,19.3,353.55
9193,1997-03-14,,,19.715270358517323,,361.040009,19.44,352.25
9194,1997-03-17,,,19.7106265721866,,357.369995,18.98,347.75
9195,1997-03-18,,,19.608769346168703,,354.929993,19.54,349.45
9196,1997-03-19,,,19.520489526661493,,351.790009,20.0,352.0
9197,1997-03-20,,,19.44636595936136,,352.309998,19.62,351.5
9198,1997-03-21,,,19.50625349482854,,351.730011,19.39,352.85
9199,1997-03-24,,,19.606421076482437,,349.480011,18.93,350.0
9200,1997-03-25,5.39,2.5,19.594618357417282,,350.700012,18.77,347.85
9201,1997-03-26,,,19.550241714778434,,352.309998,18.91,350.35
9202,1997-03-27,,,19.172357571025184,,348.950012,18.53,349.45
9203,1997-03-28,,,,,,18.53,349.75
9204,1997-03-31,,,18.766242413641447,,342.559998,18.53,351.15
9205,1997-04-01,5.51,2.7,18.76875996636665,159.9,340.880005,18.15,351.95
9206,1997-04-02,,,18.52632285849568,,337.790009,17.97,349.05
9207,1997-04-03,,,18.49647791304138,,336.380005,17.28,348.85
9208,1997-04-04,,,18.671885666417012,,340.839996,17.25,348.75
9209,1997-04-07,,,18.80037560372622,,344.910004,16.92,348.05
9210,1997-04-08,,,18.87954034845762,,345.970001,16.98,348.55
9211,1997-04-09,,,18.794633066856818,,346.730011,17.02,348.05
9212,1997-04-10,,,18.768796092138675,,345.160004,17.25,348.65
9213,1997-04-11,,,18.35723989504772,,339.25,17.54,346.95
9214,1997-04-14,,,18.42215442945918,,338.609985,17.61,346.25
9215,1997-04-15,,,18.589410819203476,,340.779999,17.53,342.05
9216,1997-04-16,,,18.72822853708349,,340.23999,17.24,341.55
9217,1997-04-17,,,18.73298770081892,,340.429993,17.0,342.55
9218,1997-04-18,,,18.788109887906465,,341.73999,17.26,341.45
9219,1997-04-21,,,18.60470392976713,,338.269989,17.74,342.9
9220,1997-04-22,,,18.863656393115527,,338.089996,17.72,341.3
9221,1997-04-23,,,18.86157165984914,,338.399994,17.46,341.35
9222,1997-04-24,,,18.815881258217267,,338.519989,17.8,340.75
9223,1997-04-25,,,18.68155235526792,,335.850006,18.07,342.15
9224,1997-04-28,,,18.818460041692013,,336.100006,17.92,339.65
9225,1997-04-29,,,19.323513538573753,,340.579987,18.27,339.95
9226,1997-04-30,,,19.48460503416136,,343.0,18.25,339.35
9227,1997-05-01,5.5,2.5,19.456600893836004,159.9,345.660004,18.24,340.45
9228,1997-05-02,,,19.889533810759893,,353.980011,17.7,340.25
9229,1997-05-05,,,20.275691633457985,,362.429993,17.72,342.85
9230,1997-05-06,,,20.23173970412579,,361.730011,17.82,340.45
9231,1997-05-07,,,19.980860788299704,,360.220001,17.84,341.45
9232,1997-05-08,,,20.034306926858783,,360.100006,18.32,343.75
9233,1997-05-09,,,20.077282885925097,,361.420013,18.62,348.05
9234,1997-05-12,,,20.32872806615675,,363.76001,19.42,347.65
9235,1997-05-13,,,20.23692649135488,,363.559998,19.4,349.5
9236,1997-05-14,,,20.325038509826378,,364.480011,19.1,347.8
9237,1997-05-15,,,20.31005841317176,,365.910004,19.4,347.45
9238,1997-05-16,,,20.1209691257754,,365.279999,19.77,344.05
9239,1997-05-19,,,20.169180239007016,,366.570007,19.92,341.55
9240,1997-05-20,,,20.327465646495313,,368.200012,19.75,343.1
9241,1997-05-21,,,20.26840881941412,,370.059998,19.7,342.95
9242,1997-05-22,,,20.201776559568756,,371.459991,20.03,342.65
9243,1997-05-23,,,20.457469801707713,,375.670013,20.15,342.6
9244,1997-05-26,,,,,,,343.0
9245,1997-05-27,,,20.47245344041517,,376.73999,19.33,344.05
9246,1997-05-28,,,20.447230731901186,,377.790009,18.88,344.85
9247,1997-05-29,,,20.41944309890028,,378.429993,19.38,345.75
9248,1997-05-30,,,20.553065715225028,,380.76001,18.99,344.65
9249,1997-06-01,5.56,2.4,,160.2,,,
9250,1997-06-02,,,20.582653242518013,,383.519989,19.17,343.5
9251,1997-06-03,,,20.590232366159697,,383.279999,18.59,343.25
9252,1997-06-04,,,20.499017316764423,,382.670013,18.36,341.25
9253,1997-06-05,,,20.594495682905055,,384.98999,17.96,343.35
9254,1997-06-06,,,20.858819317672367,,387.140015,17.43,343.45
9255,1997-06-09,,,20.940471417953955,,387.899994,17.08,344.2
9256,1997-06-10,,,20.988711326166804,,387.309998,17.01,344.05
9257,1997-06-11,,,21.092950772159607,,387.619995,16.69,343.55
9258,1997-06-12,,,21.443227188339755,,389.540009,16.79,341.55
9259,1997-06-13,,,21.58336155400554,,392.070007,16.83,341.05
9260,1997-06-16,,,21.611584058422366,,392.200012,17.15,342.65
9261,1997-06-17,,,21.63183273754462,,392.549988,17.55,341.75
9262,1997-06-18,,,21.62873321079864,,392.459991,17.22,339.25
9263,1997-06-19,,,21.85290634559324,,396.48999,17.34,340.35
9264,1997-06-20,,,21.86599074786099,,393.600006,17.09,337.65
9265,1997-06-23,,,21.48173236079514,,390.820007,17.8,339.75
9266,1997-06-24,,,21.78688908061156,,393.299988,17.65,337.75
9267,1997-06-25,,,21.628898151823535,,391.220001,17.65,337.35
9268,1997-06-26,,,21.529129371923897,,390.269989,17.6,338.25
9269,1997-06-27,,,21.701704047861007,,392.529999,18.0,334.65
9270,1997-06-30,,,21.698761342769632,,396.369995,18.22,333.95
9271,1997-07-01,5.52,2.4,21.79930377323467,160.4,394.130005,,334.25
9272,1997-07-02,,,22.053137234308974,,394.720001,18.83,331.35
9273,1997-07-03,,,22.31874979976278,,396.170013,18.18,325.75
9274,1997-07-04,,,,,,,324.5
9275,1997-07-07,,,22.27403901400188,,396.26001,18.28,318.0
9276,1997-07-08,,,22.427056503866154,,398.279999,,319.85
9277,1997-07-09,,,22.221766975656724,,397.399994,18.25,318.15
9278,1997-07-10,,,22.37954554511664,,399.149994,18.16,319.85
9279,1997-07-11,,,22.541490550055528,,402.26001,18.0,321.35
9280,1997-07-14,,,22.53839958876085,,403.850006,17.79,319.7
9281,1997-07-15,,,22.678482401935526,,406.390015,18.19,318.05
9282,1997-07-16,,,22.876429226046,,410.220001,18.27,318.05
9283,1997-07-17,,,22.7538744156779,,408.109985,18.83,323.75
9284,1997-07-18,,,22.455538743247207,,405.890015,18.21,328.95
9285,1997-07-21,,,22.337421708078338,,403.440002,18.23,325.55
9286,1997-07-22,,,22.718561068601332,,406.160004,18.47,325.25
9287,1997-07-23,,,22.798952172576236,,407.640015,18.71,323.1
9288,1997-07-24,,,22.929719625155514,,408.190002,18.66,323.38
9289,1997-07-25,,,22.845770677012894,,408.540009,18.77,326.0
9290,1997-07-28,,,22.81511702705461,,408.679993,18.76,328.62
9291,1997-07-29,,,22.9444286572532,,409.880005,18.74,325.95
9292,1997-07-30,,,23.18127234707085,,413.440002,19.02,326.05
9293,1997-07-31,,,23.231030601778855,,414.480011,18.94,324.55
9294,1997-08-01,5.54,2.3,23.078909874730385,160.8,414.209991,19.33,324.65
9295,1997-08-04,,,23.108232960597828,,415.630005,19.64,323.9
9296,1997-08-05,,,23.18806165131812,,418.320007,19.51,320.75
9297,1997-08-06,,,23.351108156425447,,420.730011,19.21,318.55
9298,1997-08-07,,,23.160728982921977,,420.119995,18.94,321.95
9299,1997-08-08,,,22.777942286592264,,414.190002,18.56,327.15
9300,1997-08-11,,,22.860952007334966,,412.640015,18.21,328.45
9301,1997-08-12,,,22.672983341652614,,411.420013,18.56,327.05
9302,1997-08-13,,,22.655303063323863,,411.640015,18.63,327.15
9303,1997-08-14,,,22.685837222544045,,411.869995,19.0,324.05
9304,1997-08-15,,,22.227055640793765,,408.579987,18.77,326.05
9305,1997-08-18,,,22.38922602466093,,408.730011,18.41,321.35
9306,1997-08-19,,,22.672771446005655,,413.790009,18.88,323.25
9307,1997-08-20,,,22.960227914263424,,419.070007,18.83,321.45
9308,1997-08-21,,,22.684930524476446,,417.040009,18.26,323.88
9309,1997-08-22,,,22.638728131113144,,415.730011,,326.45
9310,1997-08-25,,,22.627279108504837,,418.089996,17.87,324.7
9311,1997-08-26,,,22.497367856130005,,418.309998,17.58,325.9
9312,1997-08-27,,,22.495773241049967,,420.839996,17.83,325.45
9313,1997-08-28,,,22.388200314400287,,421.589996,17.91,323.95
9314,1997-08-29,,,22.290977175063812,,423.429993,17.98,324.15
9315,1997-09-01,5.54,2.2,,161.2,,,324.55
9316,1997-09-02,,,22.812011833276888,,428.049988,18.22,322.5
9317,1997-09-03,,,22.87026817254722,,428.790009,18.12,322.0
9318,1997-09-04,,,22.913416487666275,,429.709991,17.92,321.55
9319,1997-09-05,,,22.931834046771893,,433.040009,18.15,322.55
9320,1997-09-08,,,23.009783825622154,,435.98999,18.03,321.95
9321,1997-09-09,,,23.042935239133925,,437.75,18.18,321.5
9322,1997-09-10,,,22.79144473105669,,436.899994,18.08,321.75
9323,1997-09-11,,,22.576601997172602,,435.929993,18.21,324.25
9324,1997-09-12,,,22.859077967909666,,440.089996,18.06,324.15
9325,1997-09-15,,,22.826208453751526,,440.170013,18.05,323.05
9326,1997-09-16,,,23.4025875099863,,445.179993,18.4,320.75
9327,1997-09-17,,,23.391584239865832,,446.149994,18.21,320.25
9328,1997-09-18,,,23.45929278824707,,446.5,18.14,320.65
9329,1997-09-19,,,23.475144530006578,,447.170013,18.32,320.85
9330,1997-09-22,,,23.62729045649865,,448.980011,18.65,321.25
9331,1997-09-23,,,23.540963350583805,,449.420013,18.57,321.95
9332,1997-09-24,,,23.401262892501578,,448.579987,18.52,323.1
9333,1997-09-25,,,23.217416317030743,,447.920013,19.05,327.15
9334,1997-09-26,,,23.35631569125261,,448.880005,19.36,326.75
9335,1997-09-29,,,23.507699009471008,,451.309998,19.48,328.25
9336,1997-09-30,,,23.44289375107987,,453.820007,19.96,334.45
9337,1997-10-01,5.5,2.3,23.566481188790977,161.5,454.690002,19.87,333.75
9338,1997-10-02,,,23.71402062577384,,456.940002,20.08,331.45
